spotify_track_uri,master_metadata_track_name,master_metadata_album_artist_name,duration_ms,song_popularity,release_date,is_explicit
spotify:track:2nBqwc3h3psFgPF1J0v24T,American Prometheus,Ludwig Göransson,157306,61,2023-07-21,False
spotify:track:2nBtV4NSZJiarMBMpsn6UH,Ho Renomo,Cluster,311600,37,1977,False
spotify:track:2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,Ashe,201083,72,2019-02-14,True
spotify:track:2nE08agYqb6fWGd7fuexVc,I REMEMBER CLIFFORD,Masayoshi Takanaka,325013,45,1978,False
spotify:track:2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,215360,80,2006-01-01,False
spotify:track:2nIuUXnHHzS3wymUhJdVa8,Let's Dance - 1999 Remaster,David Bowie,457133,5,1983-04-14,False
spotify:track:2nMOodYNHBAQ3Kc1QNimZU,Cool,Dua Lipa,209583,59,2020-03-27,False
spotify:track:2nNrKyHU5JnQ8YkrmH0UgG,Little Taste of Heaven,Leach,236230,49,2015-05-15,False
spotify:track:2nO3FiuI4b6G06DlhgKtJf,Nothing (feat. Eric Bellinger),Mase,181224,20,2014-07-16,False
spotify:track:2nO4l1ZNWFrIyyVFehIwaP,Break The Fall,Laura Welsh,173213,0,2015-03-09,False
spotify:track:2nP6F2O80KumYd5ZXytpE1,Absence (Inst.),Moon Byul,219413,11,2020-05-29,False
spotify:track:2nQEfRPKLxuZ8ATnWI3W1T,Stranger,Hearts Like Lions,224887,0,2014-12-02,False
spotify:track:2nRm7BbBcpVaInDBCag61K,Lovedrunk,Epik High,250758,0,2019-03-11,False
spotify:track:2nRvKHh2mtOfIQ4jcAkP9q,Just A Kiss,Lady A,218840,0,2011-01-01,False
spotify:track:2nSIEWaJDpYhZEMciiIKUR,Yatsuro Tamashita,Desired,165000,14,2019-10-21,False
spotify:track:2nUwIqNF0R5v1lurmP1Irj,Tremolo,Chilli Beans.,187947,44,2022-07-13,False
spotify:track:2nVHqZbOGkKWzlcy1aMbE7,Kashmir - 1990 Remaster,Led Zeppelin,508200,2,1975-02-24,False
spotify:track:2nVmuTzCM12VGlN0U58tHN,Gin and Drugs (feat. Problem),Wiz Khalifa,153756,22,2018-06-29,True
spotify:track:2nW48vXnZZ5EYka46v7GOk,Attention (250 Remix),NewJeans,181400,55,2023-12-19,False
spotify:track:2nWzYChQULz9WsDAO6j2AO,Never Gonna Give You Up,On The Rocks,215719,0,2008-03-14,False
spotify:track:2nZco160YsPJdiTPq396aq,Shine A Light,BANNERS,225826,49,2016-01-15,False
spotify:track:2napy7uG4RI74SoyKJVGl5,nursery,bbno$,146285,56,2019-01-25,True
spotify:track:2naqSVQHgiaoEpxtkVOhmK,Llorarás,Dimension Latina,228554,67,1996-01-17,False
spotify:track:2nbYHaEa6h317bD4mMN4LE,White Coats,Priory,239640,1,2011-06-21,False
spotify:track:2ndeRWn6rZ2y4N5LY3q9wf,New Lands,Justice,254493,0,2011-10-24,False
spotify:track:2ndjM095ej5deq3nnhzVkU,Moving On,Sarah and the Sundays,159360,0,2019-05-19,False
spotify:track:2ndnVdR8si7CW9T8vJRHyW,Move Ya Body,Nina Sky,232000,69,2004-01-01,False
spotify:track:2ndv4sCWLXakWkpagG2CqH,Working On a Groovy Thing,Alton Ellis,252466,0,2004-11-23,False
spotify:track:2neXx5N1TgjTxoqAEvoaS6,Intro,MAMAMOO,96653,22,2018-11-29,False
spotify:track:2nee1ADU7skh07cCf7xq8C,Little Brother,Ella Vos,215346,0,2016-11-07,False
spotify:track:2nehY8ewjt4clnD40SclwM,Galileo,Kep1er,188253,44,2023-09-25,False
spotify:track:2nf8ohkhXTo5SRlcugeYBk,The State of Dreaming,MARINA,216733,19,2012-04-27,False
spotify:track:2nfvybU2w0S5X6Qp2A6HA1,Headlights,Hellberg,203653,26,2018-10-26,False
spotify:track:2nh31QOuQ0OI1jOWcLAUYW,We Are Not Good People,Bloc Party,200146,36,2012-08-20,False
spotify:track:2nieDNf8N11oTKX4WXynYj,Love You Cause You're There,Hidden Charms,163620,0,2015-11-12,False
spotify:track:2njX8sZmCK4t7EKx2cS2Vb,Bad 4 U (feat. gnash),Imad Royal,177568,31,2017-04-21,False
spotify:track:2nkGZXix2oKFKGOk1K3b6N,"Now They Know (feat. Kb, Andy Mineo, Derek Minor, Tedashii and Lecrae)",116,270325,0,2014-04-09,False
spotify:track:2nkhGTXnKCe1ZtttBZaeyx,Make Some Room,The Suffers,274282,0,2015-01-20,False
spotify:track:2nld5np0X8ce8wTwawiBKK,Historia Entre Tus Dedos,Los Rumberos,324106,0,2015-07-17,False
spotify:track:2nlkMPkXDq3Ji9kEPEvbJN,These Streets,Bastille,175146,30,2013-01-01,False
spotify:track:2nlv5rzFrRss0jLx0QpbMN,Pavlo,Karma Wears White Ties,190448,0,2016-08-20,False
spotify:track:2nmYQwGi12IqG1Xs9v9iYl,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,233666,20,2013,False
spotify:track:2nocGeCedPipQ0u3nnZ2QS,Need Somebody,Engelwood,128399,0,2020-10-23,False
spotify:track:2npJP0YTkykkqjezhA1g8f,Be Real (feat. DeJ Loaf),Kid Ink,206720,58,2015-03-04,True
spotify:track:2nqwxzn7svkN30dVGbXdWf,My Blood,Twenty One Pilots,229120,0,2018-08-27,False
spotify:track:2nrM5IOOSePt5XoylEkdF2,R.o.S.E BLUE (Prod. ESTi) (inst.),Dreamcatcher,240282,17,2020-07-15,False
spotify:track:2nrSQK3ooS0sOSecOvh5Aq,We Dem Boyz,Wiz Khalifa,224933,44,2014-08-19,True
spotify:track:2ntJXSC98pIAiGwigge8Nm,SAMBA DE 恋して,PE'Z,257533,23,2004-08-04,False
spotify:track:2nuIDASQRqQoRdwnYpgCn0,ミサキ,Milkoi,242000,23,2018-05-23,False
spotify:track:2nvZv4qatgsDIbEqqbQLUT,West Coast,Coconut Records,210106,56,2007-04-17,False
spotify:track:2nwCO1PqpvyoFIvq3Vrj8N,These Boots Are Made For Walkin',Nancy Sinatra,166008,1,1966-03,False
spotify:track:2nwOFUfadMDK4H8kuBYdpa,"Listen to Soul, Listen to Blues",SAFIA,231207,0,2013-12-18,False
spotify:track:2nzKrSghWXVnpudod8SKoY,Shock,Beast,225594,48,2010-03-01,False
spotify:track:2nzrd4xmwFyKwwoURFEAuU,Sunrise,Raymond Revel,186041,33,2018-09-05,False
spotify:track:2o0WN0xnafT6W5QGwwgrST,I Kill Giants - Big Black Delta Remix,The Naked And Famous,249746,0,2014-07-01,False
spotify:track:2o2xhyri4aJUtgMGkf5P0J,Lisboa,ANAVITÓRIA,219302,73,2021-01-01,False
spotify:track:2o2yCUIo6XUIIselWfjKw3,エモめの夏,Lucky Kilimanjaro,145384,42,2021-03-31,False
spotify:track:2o7V26rsF1ukcRI005S0LL,Lola's Theme - Radio Edit,The Shapeshifters,205106,0,2004-09-07,False
spotify:track:2oAmC0f5DWBDyXqsKO00ov,TRUE,YOARI,192240,63,2023-12-23,False
spotify:track:2oBFDIdxZvWCirpWgB6nJE,Imagine (Glee Cast Version),Glee Cast,143426,0,2009-11-23,False
spotify:track:2oCOygO2EA8wI1FE3yXWJQ,Fever,Inner Wave,174363,48,2021-09-30,False
spotify:track:2oD7DvNVd0wdiWvgFrvgmZ,Baton Touch,MAMAMOO,172187,23,2014-06-18,False
spotify:track:2oEXbBR052LgUsJkPmGLFH,Love Is Everything,Ariana Grande,213760,0,2013-11-26,False
spotify:track:2oF7FZHIJbzjeEXZ3D0Ku4,Good Vibrations - Remastered 2001,The Beach Boys,217746,60,2006-01-01,False
spotify:track:2oFm8HbzGMCRnOozyIonRB,Office Canceling Noise,PARCEL,143930,65,2022-03-25,False
spotify:track:2oGtIqSqW7lEPKn5lIIQeS,Lakehouse,Of Monsters and Men,275186,42,2012-01-01,False
spotify:track:2oHDXaIgFkD41mkocZKMKC,Rocketman (feat. Atlas & Lando!),AL-X The Great,173557,38,2016-11-30,True
spotify:track:2oJmogP5Oji56UmSh8gPeO,New Houses,Two Door Cinema Club,199160,0,2018-03-23,False
spotify:track:2oK5H6eE6XeSF6C8wiFqPN,Eenie Meenie,Jeffrey Osborne,264666,0,1982-01-01,False
spotify:track:2oKlgnsmgn8ep3xjrbqYDU,Original,XATAR,210248,0,2015-02-20,True
spotify:track:2oLVT9Lo0SavCNpGw4WfPp,OMG (FRNK Remix) (Instrumental),NewJeans,210400,45,2023-12-19,False
spotify:track:2oLjhx7w8Hyd3gry9cCXr7,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",Johannes Brahms,138706,63,1984-01-01,False
spotify:track:2oLwDI8tZUOh6SmTMRRfKs,Elevators (Me & You),Outkast,265200,57,1996-08-27,True
spotify:track:2oM6as2HzNyg2vAloEo14A,Scar,Cloud Control,227871,1,2014-05-19,False
spotify:track:2oMOqX9k4k16odibNkYyrD,r - Cali,A$AP Rocky,139706,0,2013-09-24,True
spotify:track:2oNLDoWxa2UniEXpF69oUJ,Graduation,Kero Kero Bonito,199843,0,2016-10-21,False
spotify:track:2oTDOIAdsxPTE7yAp4YOcv,Jump Around,House Of Pain,214946,4,1992,False
spotify:track:2oTKKkcRRi7BuVPXivbhJg,Snakehips - Today's Top Hits Intro,Various Artists,6517,0,2016-01-04,False
spotify:track:2oTdiDj4AawNeeYFz8bipG,Things We Lost In The Fire,Bastille,240746,40,2013-01-01,False
spotify:track:2oUX4i8ByoaDrHHz9z5Bga,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso",Pyotr Ilyich Tchaikovsky,306533,59,2010-10-11,False
spotify:track:2oVHb8wyg6oC2iNpGBNvx1,내 맘을 볼 수 있나요,HEIZE,225785,61,2019-07-28,False
spotify:track:2oXwrVhXdnQDpYEnr4cAlc,Born to Lose (feat. Gia Koka),No Sleep,192000,27,2016-09-12,False
spotify:track:2oZHqyiEdQvZimjrdQrEtF,Lipslap,Kero Kero Bonito,219677,0,2016-10-21,False
spotify:track:2oa8KL7EzTH6jyPSpMIFH0,Hey Girl,CRO,181207,0,2014-06-20,False
spotify:track:2obblQ6tcePeOEVJV6nEGD,Cat's in the Cradle,Harry Chapin,222951,67,1974,False
spotify:track:2obd4xYbCzz5mj6PMED9RR,Be Mine,boy pablo,164708,45,2022-07-12,False
spotify:track:2ofOe2OaXFpZF5ETbsc7Qu,Honeymoon Avenue,Ariana Grande,339733,55,2013-01-01,False
spotify:track:2ofpkaYjXD16Lvyteh3QjW,Petite fleur,Jill Barber,163186,66,2013-01-29,False
spotify:track:2ogDClZ1Ficy1gmrg5twxl,Replay,FiFi Zhang,153333,20,2023-05-26,False
spotify:track:2oj1NdRKDBb3tsVIJ4q3co,"Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie",Johann Sebastian Bach,91773,0,2020-10-10,False
spotify:track:2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,234333,75,2006-01-01,False
spotify:track:2ompJxOMdjurSVYopD8ENE,Mystery,Fyze,329032,34,2023-07-21,False
spotify:track:2onjBisrRZZYJqDDhIWQsz,Sofia...,Leland Blue,312000,0,2017-05-05,False
spotify:track:2op8B4G5chsczCRXINlb7j,Across the open water waze,Pure relaxing sleep,63539,0,2023-03-11,False
spotify:track:2oq2dbjW3sxOY0BscMWd7Q,I'll Be Alright,Passion Pit,262453,40,2012-07-23,False
spotify:track:2orM9TnxDVrU0Sd7Yiui9N,I'm Raw - Album Version (Edited),Fabolous,180053,2,2010-01-01,False
spotify:track:2orzvML4ohMesxUYrIGtoB,01 - Overcome Your Fears,Dale Carnegie,389160,0,2010-11-17,False
spotify:track:2osVSHBV9FHPGDbRfKXclJ,Blueless Bird,Joni,241801,37,2015-04-13,False
spotify:track:2osywe1cJ8mwmAYa25wN7X,It's Beginning to Look a Lot Like Christmas,Johnny Mathis,134640,0,1986,False
spotify:track:2otIJW2KLQjahm77trz45s,Bullet,Chelsea Lankes,184520,0,2016-04-08,False
spotify:track:2otcL2kxJcbu1FgyJTJTCY,Unorthodox - Radio Edit,Wretch 32,183844,0,2011-08-21,False
spotify:track:2oupN96VwNrbONyMtTWGjH,MOON,Nik Makino,211776,2,2022-03-04,True
spotify:track:2ox2VQHZggzcGM7pXgznti,"Don't Graduate, Senpai!",Satellite Young,228626,24,2017-04-05,False
spotify:track:2oxM8K1cYoMmSjOw2kcWrY,Big Kids,B.o.B,212398,21,2017-05-12,True
spotify:track:2p07VcUwRZ5sru3mJ0JogS,Why Don't We Just Dance,Josh Turner,192800,69,2010,False
spotify:track:2p0EOppWchHnBNI64qA9Q1,Blatant Plagiarism,GHOST DATA,170510,41,2016-05-31,False
spotify:track:2p0FjrYZlNhEejQOLXHP2n,Seventeen,Barrett Wilbert Weed,191533,63,2014-06-10,False
spotify:track:2p0TRL4K8Qn6upCihzWw11,You & Me,Seagulls,221400,2,2015-02-02,False
spotify:track:2p1pp3Bx37JGop6c1VXyll,Rockaway in the Rain,Elijah Fox,73584,48,2020-09-09,False
spotify:track:2p2eWG7zGivnJS9kI9CnmH,Open Up,Leon Power,222113,0,2016-09-14,False
spotify:track:2p37Mfy2PWajgOS3i2aaep,"U Say (feat. Tyler, The Creator & Jay Prince)",GoldLink,201240,56,2019-06-12,True
spotify:track:2p4Yx2CRINRoK2rNdIq2RE,Says She Loves Me,Aer,219240,0,2014-01-21,False
spotify:track:2p5YsiLsdmFlBtJOmFXDDj,Live And Let Die - Live,Paul McCartney,185000,45,2003-05-17,False
spotify:track:2p5ieZMPXzUSec8yaiGTvY,Second Chance,Peter Bjorn and John,252853,0,2011-03-29,False
spotify:track:2p6LQRALG9o3qKq8gOWX9f,Aaron,Paul Kalkbrenner,353813,2,2013-07-12,False
spotify:track:2p8IUWQDrpjuFltbdgLOag,After Hours,The Weeknd,361026,82,2020-03-20,False
spotify:track:2p9gLQhEaaX5N8gSUNbGEZ,Número 1,Bicicletas,187720,12,2013-05-09,False
spotify:track:2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",BØRNS,174693,65,2015-10-16,False
spotify:track:2pAdtQuiEVGr7nOXGiv7t4,If This Is It,Huey Lewis & The News,233160,59,1983,False
spotify:track:2pAy3dqUsEt0QrOC1jydh7,Tangente,Pole,307546,15,2020-11-06,False
spotify:track:2pBxXAmA8jL9OGBKliJUPR,Past 2,Zemaria,220426,0,2013-05-20,False
spotify:track:2pClJ2sX3lMEXUG6FUaRqO,Float,Pacific Air,198986,16,2013-01-01,False
spotify:track:2pE0CMK1fE3mfU0eEOHhKw,The Mother We Share,CHVRCHES,191293,0,2013-09-20,True
spotify:track:2pEIzi5xMeeOpWqRT1nyIe,Love song (Feat. WONPIL(DAY6)),The BLANK Shop,300317,30,2020-09-17,False
spotify:track:2pEwNe2E9yBz2FlOQu2ZrN,Disco Ball,Echo Huang,203839,37,2024-01-02,False
spotify:track:2pG0RPiPPchJR6p5sh8Hv9,Too Much,SHAED,206104,14,2017-07-14,False
spotify:track:2pGC8RQhmhFbZ6Fl5olWHZ,Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC,Clean Bandit,225005,43,2017-05-17,False
spotify:track:2pGvtzrsbR46mqqD7j13FO,Infinite Stripes (feat. Ty Dolla $ign),Cashmere Cat,208043,29,2017-04-28,True
spotify:track:2pHrydg5cuW3jjASAojVlS,The Message - Instrumental,Dr. Dre,307426,37,1999-11-17,False
spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,180066,75,2022-08-01,False
spotify:track:2pKiDIuMiCyuKWbaYWR09V,Superlove - Frank Pole Remix,Tinashe,239854,6,2016-09-09,True
spotify:track:2pNJhGxKQmMfgoAz3EyKwk,FRN,Baila Curry,132816,9,2021-07-23,True
spotify:track:2pNxL8YsPdBAopzN4hy4PP,Iconic,Madonna,273280,35,2015-03-06,False
spotify:track:2pO0zj3KIuAzwi1QiZyWgT,Paralyzed,Klyne,186429,0,2015-06-22,False
spotify:track:2pPSgFfQuRSrFPZN1hmo3S,Red Lights,Riders Against the Storm,221538,1,2021-02-22,True
spotify:track:2pPWVzy8UevQlD3cvKz5fa,"Piano Trio No. 2 in C Major, Op. 87: IV. Poco allegro",Johannes Brahms,485573,0,2017-11-03,False
spotify:track:2pQZ9g4vaFNXO42kMe8e3w,Sacrilege,Yeah Yeah Yeahs,230213,54,2013-01-01,False
spotify:track:2pSOUHBQXkN3fS2TAJHhfR,Hobgoblin,CLC,210478,51,2017-01-17,False
spotify:track:2pUL6DhZknH7Lrfbpuob8p,Sandau,Banda Tereza,188213,11,2013-08-16,False
spotify:track:2pUrFLAbWbUqZnnSgJ2u5I,My Nigga Just Made Bail,Bas,216906,48,2014-04-29,True
spotify:track:2pWZZZGURB0k1R38CP8ouq,Dangerous Woman,Ariana Grande,235946,0,2016-03-11,False
spotify:track:2pbWkjtGtjkzBdZ95GFINm,Car Wash - Long Version,Rose Royce,307573,53,1976-01-01,False
spotify:track:2pck96k8ppFMeyTONVAFLq,"Tchaikovsky: Swan Lake, Op. 20, Act 1: No. 3, Scene. Allegro moderato",Pyotr Ilyich Tchaikovsky,223706,41,1976-01-01,False
spotify:track:2peYsrDt5ftLZDrIZ2TztJ,The Addams Family,The TV Theme Players,84893,8,2010-02-01,False
spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,Sativa,Jhené Aiko,276960,78,2017-09-22,True
spotify:track:2pg5jMIT8VlxYnwWFff9UT,DESCOBRIDOR,Lagum,188518,46,2021-11-26,False
spotify:track:2pi3gRZ7K1Tf9YSyHYqPJT,Adrenaline,Zedd,170106,33,2016-09-02,False
spotify:track:2pjVSvBQ9lXSXiuOCpgmtq,Carol of the Bells,Exam Study Classical Music Orchestra,103131,21,2011-03-16,False
spotify:track:2pknv9FSenS5U5m9LYlrzt,Linha Verde,Mallu Magalhães,163359,0,2017-06-09,False
spotify:track:2pl8P9WuTyXyMNde9cb6yN,The Fall,Titus Andronicus,46639,0,2015-07-28,False
spotify:track:2plVUzepzmiHY7cXMCnidM,Breaking Bad,The TV Theme Players,94600,2,2010-04-01,False
spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,Lady Gaga,251667,100,2024-08-16,False
spotify:track:2pmtavvgqZN52EePYxutgk,Your Body,Christina Aguilera,239853,56,2012-11-09,False
spotify:track:2pnAgKHKfP41On7XahyQgx,The fifth season (SSFWL) (Instrumental),OH MY GIRL,240385,19,2019-05-08,False
spotify:track:2pnUc43dwnrxrf3TpJ45wB,Focus on the Task,Studying Piano Music,156000,1,2016-08-10,False
spotify:track:2pp3RfqX5cb1BAnmNi4Nej,What A Wonderful World - Single Version,Louis Armstrong,140333,0,1994-01-01,False
spotify:track:2pr6us08iPNzIex5q6fMvI,Together We Will Live Forever,Clint Mansell,301733,50,2006-11-10,False
spotify:track:2prdNAY0rlnRSEer2WDBMs,Blame It on Me,George Ezra,196400,0,2015-01-20,False
spotify:track:2pycX4j3dX7NunQsFpcdAq,Setevidas,Pitty,253626,45,2014-06-03,False
spotify:track:2pygzLN7fwCgeW5FNaugEm,What You Don't Do - Tom Misch Remix,Lianne La Havas,229958,41,2015-08-07,False
spotify:track:2pyiavOMxy2oSNrQ5V0xZq,This Year,Cooper,224160,0,2014-05-06,False
spotify:track:2pyjbGTpJCPjMYwCbdymiF,Dazed & Confused,Ruel,189608,59,2018-04-27,False
spotify:track:2pzmWqLgCSQDYzGZs0jGsN,FUTARI NO NATSU MONOGATARI NEVER ENDING SUMMER,S. Kiyotaka & Omega Tribe,241362,51,1985-07-01,False
spotify:track:2q2IvYjfidmDUXag3batKZ,Glowing,Nikki Williams,248293,33,2012-01-01,False
spotify:track:2q4F6OpQgx9umNB9uGFPYo,RATCHET SATURN GIRL,Aminé,146573,45,2018-08-15,True
spotify:track:2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,Soulja Boy,193386,80,2008-01-01,False
spotify:track:2q6fxAvSpqXR4jx9Ne7RGz,Main Title,Ramin Djawadi,106280,61,2011-01-01,False
spotify:track:2q8OSQxzwU7gnr3zeTVTzb,Snack (feat. E-40 & Sage The Gemini),Flo Rida,201534,14,2019-05-24,False
spotify:track:2q9udNV9NK0BL3q9p6TLxf,Procura,ChiChi Peralta,271031,76,1997-07-01,False
spotify:track:2qAPwf80xERQEPGDQ31pG7,Waiting for a Ride Home,The Librarians,234480,0,2014-09-23,False
spotify:track:2qEVzeqkaX0jXX9oFHAZZM,Nowhere to Go,Hurricane Love,230633,23,2014-11-15,False
spotify:track:2qF52omSmDI7SWw3UXI8No,I Really Love You,Gibbz,187200,30,2016-03-08,True
spotify:track:2qF7DCOV3aMQcGl23GrJ8h,Magic Ways,SwuM,118917,0,2018-06-01,False
spotify:track:2qF8cLzNvsOkayHqwPaJcV,Goldeneye - 2003 Remaster,Tina Turner,283226,40,2008-09-30,False
spotify:track:2qH9DqPeo36Ifev5FYVY00,Where the Light Shines Most,Avindale,188124,5,2016-02-25,False
spotify:track:2qHybUF1dFWOeX0bKBpidL,No Milk Today,Herman's Hermits,176360,0,2012-11-09,False
spotify:track:2qIQtrLsNn7oV2Frbad4YY,Memory,Pish,224050,29,2018-05-18,False
spotify:track:2qKNMhjgXFXQqUm0hmYhh3,Golden Age,The Electric Sons,228571,0,2015-11-14,False
spotify:track:2qLSXZuIHMsKydCEFDchc3,Bang Bang Bang Bang,Sohodolls,181640,64,2007-09-24,False
spotify:track:2qMNUwVA2CrsFZaefDENZI,Not Shy - Inst.,ITZY,177728,27,2021-09-24,False
spotify:track:2qMsjjHlLXPnQgPsFL7Fur,It Was Always You,Maroon 5,239920,0,2014-09-02,False
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,260000,80,1992-11-17,True
spotify:track:2qOxJaFD00XSblRJ4FDuX2,Have Yourself a Merry Little Christmas,Kelly Clarkson,219120,26,2013-10-29,False
spotify:track:2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),Travie McCoy,211160,75,2010-06-07,True
spotify:track:2qPjH9NerKCoH9bumAEqBC,Beaux-Mont,Last Dinosaurs,225000,0,2013-09-09,False
spotify:track:2qQLy8vcfmQu2bl6XPzFDU,What I Do,Crayon,279106,33,2015-08-21,False
spotify:track:2qQpFbqqkLOGySgNK8wBXt,FANCY,TWICE,213880,72,2019-04-22,False
spotify:track:2qScdjkiJ1YmjK74c23XXe,Mind Games,Leellamarz,217115,33,2023-12-21,False
spotify:track:2qSfWPx5plMXE81nKn1ugM,Something Better,Hidinin,202075,28,2016-09-30,False
spotify:track:2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,175459,89,2024-04-12,True
spotify:track:2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,205920,78,2018-08-17,False
spotify:track:2qTPEvJeijDPmmTbU5O5i5,DNCE,DNCE,230680,37,2016-11-18,False
spotify:track:2qVZpGu1v98tvUAutqyAfJ,Get Down Tonight - 2004 Remaster,KC & The Sunshine Band,317160,59,1975,False
spotify:track:2qWDB6PhPC1eMrFzVX01Dp,90210,Wale,201746,0,2009-01-01,False
spotify:track:2qWDQQ87kopTtfpJHn2uh5,Racked Up Shawty (Feat. Fabolous & French Montana),Meek Mill,219866,0,2013-01-16,False
spotify:track:2qYLvATKgad6fx5VbNMPUi,夕陽,hue,327149,29,2020-12-30,False
spotify:track:2qZ9pgLM4mJ1hy4lfe8Zi9,El Latido de mi Corazón,Luis Ángel Gómez Jaramillo,121670,50,2017-11-10,False
spotify:track:2qaGMK8nz9N3jTKT0vVIbB,Little Bitty Pretty One,Thurston Harris,141733,47,2011-05-24,False
spotify:track:2qbAXBJrgMnGDUiKnc2s46,The Fool,Ryn Weaver,229306,0,2015-04-10,False
spotify:track:2qbmEkHFBZcOooSl0gCyQX,Slam Jam!,Yung Bae,220975,0,2016-04-25,True
spotify:track:2qc0ai7O1djAFveeVHP322,Pay the Man,Foster The People,233906,0,2017-04-27,False
spotify:track:2qcG0nZ6S3zZV0UrkY5nFo,Drip (feat. Migos),Cardi B,262308,55,2018-04-06,True
spotify:track:2qcROjiCc0JSGVUiNsWrtw,Out Cold with White Noise,Valdervande,242000,68,2022-08-28,False
spotify:track:2qdP4opHhLkDUGxzirBy8M,Skinny Love - Fareoh Remix,Birdy,240000,23,2014-08-19,False
spotify:track:2qeEUh4ChThRLrZ4qIzLpA,No One's Around You,Sunjacket,216920,0,2016-08-23,False
spotify:track:2qeFnvPUj7e2TeYE158daa,Fix This - The Chainsmokers Remix,The Colourist,219040,31,2013-10-28,False
spotify:track:2qeGrFbgL4St7P4ArgXCS9,As U Wave,halfnoise,219706,36,2017-03-24,False
spotify:track:2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,218013,77,1965-04-04,False
spotify:track:2qiDXgq5fL1FetkhX5xi9L,Regent's Park,Bruno Major,177413,58,2020-06-05,False
spotify:track:2qj8PJCqFuINJIbRwqEPFp,青い月,mitsume,286166,0,2017-12-20,False
spotify:track:2qjUQp62E0HFH6i16YkPEC,Easy,CRO,173426,0,2012-03-23,False
spotify:track:2qjxh8B3n8wYMChW0nUPkv,Paraiso,SOIL & “PIMP” SESSIONS,228346,0,2010-04-26,False
spotify:track:2qmTgBTkriEzuTMfXkAjag,Home Invasion,Twista,221626,4,2019-05-31,False
spotify:track:2qmxByKVXwpE2EdqhlKrTR,Vroom Vroom,Namesake.,163181,23,2017-10-24,True
spotify:track:2qonYeTBH7wjIqpfDbNd8N,Look,Red Velvet,245598,36,2018-01-29,False
spotify:track:2qpacEyFxmbxCpIEqZkqvC,You Are the Right One,Sports,172506,74,2015-07-24,False
spotify:track:2qqDOb2hQYzLwX9YCu4tgy,Say What You Wanted,Maudlin Strangers,298000,21,2017-10-06,False
spotify:track:2qqc9tXKiSBrYDviqD18V9,play pretend,Cybertrash,117781,56,2022-06-01,False
spotify:track:2qsQ8eVDPmobZpvDxQCVQu,Barbie Tingz,Nicki Minaj,191699,61,2018-04-12,True
spotify:track:2quNpty9mjNT9zy2kxmFXT,No Gires,Varry Brava,143623,0,2010-05-28,False
spotify:track:2qwGNZ1cLhF5i1r73jXjiO,Haunt Me,Samsa,260858,0,2017-05-16,True
spotify:track:2qwyjoSsSr3M7HTt611Q5O,Wind flower,MAMAMOO,236816,50,2018-11-29,False
spotify:track:2qxagPKgS2Wc05MLmJucBE,Dreams,Dua Lipa,220240,43,2017-06-02,False
spotify:track:2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,169353,83,2018-11-16,False
spotify:track:2qyoBR4TFxotyNwTXtnjWl,sunset dreams,overchill,105263,27,2022-09-16,False
spotify:track:2qzZUL2FikZtlpvuu7Ax1W,The Weight Of The World,Casey Veggies,101506,0,2011-09-20,False
spotify:track:2r0pJWxAyYVQTHTwcnbM8A,Nothing in Return,Monsune,232200,45,2017-10-13,False
spotify:track:2r12KCHNv0p7JQJsGt3vYK,Hymnals - RAC Mix,Grizfolk,219943,36,2015-04-07,False
spotify:track:2r1FiNXh5mDNEP8K07YRVp,"Bizet: Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Habanera) [Carmen, Chorus]",Georges Bizet,262146,53,1964,False
spotify:track:2r1T6xGTVaNAqBoPH4lZEE,Waste It On Me (feat. BTS),Steve Aoki,192536,39,2018-10-25,False
spotify:track:2r1lPslV2VBhU6WJYolxJn,Loverboy,Jackson Lundy,170908,11,2020-05-28,False
spotify:track:2r2hR9gGMdusndlRzhM0cc,Colonial Song,Percy Grainger,336733,17,1998-04-17,False
spotify:track:2r4DozzHauSjM6NJ7szgVC,Feel Invincible,Skillet,229861,48,2016-05-20,False
